"HERB_ID_SP","abun","rar.pd.obs","rar.pd.est","sr.obs","sr.est","shan.obs","shan.est","mpd.abun","mpd","mntd.abun","mntd","pd.abun","pd.ivs.abun","pd.ivs","species.specificity.index","effective.partners","proportional.generality","d","psv","psr","eed","hed","pae.even","haed.even","eaed.even","pse.even","HERB_family_2019","HERB_fam_top","HERB_sp","FEED_type","FEED_site","feeding","SC","HERB_ID","start_pheno","start_peak","end_pheno","end_peak","dias_peak","dias_pheno","group"
"LAFI",9441,1475.891,1475.891,15,15,5.249,5.253,120.376285817538,426.327294038095,61.2475074536595,99.945128,1475.890969,628.950366768232,-76.2174689069934,0.498551021684155,5.2494410721655,0.460033255620393,0.133293196583135,0.655787199854771,9.83680799782156,1.95338609524257,5.28986760805191,0.555819094790712,7.82227460231294,0.85463026777224,0.198391910835562,"Geometridae","Geometridae","Lambdina fiscellaria","free","LEAF","solitary def.","S","LAFIS",161,NA,253,NA,NA,92,NA
"LEBR",97,547.15,547.15,4,4,3.756,3.816,140.594087642045,189.818788333333,107.872706268041,106.314109,547.1497,10.0665608133035,-36.0822876051731,0.505697298502872,3.75646165960254,0.329196435034419,0.225769721362644,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,1.07947706976706,4.56744637918543,0.998412009118807,0.288353742426741,"Geometridae","Geometridae","Leucobrephos brephoides","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LONI",227,547.15,547.15,4,4,2.06,2.074,45.5913587427662,189.818788333333,79.2741629162995,106.314109,547.1497,5.7556158009042,-36.0822876051731,0.770570981820665,2.06010911221818,0.180537068384695,0.254916727686827,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,0.773199099930687,4.98299390441737,0.918532684791589,0.0935063425232205,"Geometridae","Geometridae","Lobophora nivigerata","free","LEAF","solitary def.","S","LONI",110,211,273,242,31,163,"late"
"LYRA",84,893.486,893.486,8,8,6.17,6.44,167.173267274376,208.357056785714,112.380783190476,121.2703955,893.486184,356.834139314544,-42.0645128058349,0.420994638911526,6.17030261520508,0.540732691578698,0.29847877727564,0.320499983815898,2.56399987052718,3.45069945364059,7.17552779175216,1.05212193786594,4.31065332913073,0.972880063616271,0.293885781771197,"Geometridae","Geometridae","Lycia rachelae","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LYUR",117,900.611,900.611,7,7,5.644,5.793,169.115534189203,224.630660761905,134.776262222222,161.739732571429,900.610546,362.864184503704,53.1395264943307,0.430632557606869,5.64404924893936,0.494614629477175,0.250038187508985,0.34553244439802,2.41872711078614,3.67092717963157,7.14329445528807,1.19055322275209,4.58994571908334,0.963834119023682,0.303493985795101,"Geometridae","Geometridae","Lycia ursaria","free","LEAF","solitary def.","S","LYUR",161,191,242,211,20,81,NA
"MAAD",46,363.848,363.848,2,2,1.587,1.605,22.2957726124764,77.595156,77.595156,77.595156,363.847605,-171.544317297217,-43.2250280048422,0.838687396215082,1.58730388868405,0.139102918869228,0.242497319150431,0.119358790270151,0.238717580540302,15.5126215712476,10.7525299052037,0.211698325887026,3.81327777243791,0.995987186455938,0.068591818983225,"Geometridae","Geometridae","Macaria adonis","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MAAE",81,627.69,627.69,4,4,3.099,3.158,133.050413761317,218.527461666667,170.915304864198,185.4575315,627.689642,91.1370806609836,44.457654394827,0.596293863929545,3.09917168770477,0.271595017759335,0.279195773383738,0.336144352430198,1.34457740972079,6.23918261681339,8.64934367968564,1.26271031349749,4.24628918060413,0.966284744946752,0.272881921160025,"Geometridae","Geometridae","Macaria aemulataria","free","LEAF","defoliator","S","MAAE",191,211,283,232,21,92,"late"
"MAAN",59,509.111,509.111,3,3,1.886,1.919,58.7697702131571,199.897717333333,142.992945627119,168.224306666667,509.111039,-26.7119777984567,13.9587286949924,0.804066865388172,1.88612880425075,0.165290354232119,0.316631217606931,0.307487618411017,0.92246285523305,8.6654087635015,9.51992455391508,1.43564581899949,3.86569872240465,0.948047387813033,0.135601673584442,"Geometridae","Geometridae","Macaria anataria","free","LEAF","defoliator","S","MAAN",161,201,253,201,0,92,"late"
"MABC",336,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-219.958618786415,6.05707129532331,1,1,0.0876347118285909,0.389579514875265,NA,NA,Inf,11.0710443369494,0.678579184001158,5.81711115996321,1,NA,"Geometridae","Geometridae","Macaria bicolorata","free","LEAF","solitary def.","S","MABC",191,232,293,263,31,102,"late"
"MABI",106,360.066,360.066,2,2,1.337,1.344,10.8826399191883,70.032842,70.032842,70.032842,360.066448,-177.315141226017,-47.0061850048422,0.916293583927582,1.33721643826609,0.117186577219904,0.281637284586919,0.107726251627107,0.215452503254214,15.5590968407699,10.7847441072388,0.612358379305477,4.62980810669356,0.992788372113412,0.0334798923711162,"Geometridae","Geometridae","Macaria bisignata","free","LEAF","solitary def.","S","MABI",171,222,283,263,41,112,"late"
"MABT",58,447.455,447.455,2,2,1.802,1.818,97.8076351391201,244.810182,244.810182,244.810182,447.455118,-88.3347376829768,40.3824849951578,0.766542719728228,1.80219002331141,0.157934403353257,0.550427343865545,0.376573083625678,0.753146167251357,14.4691058430129,10.0292199203078,2.11147058746484,4.02548826416249,0.991391395891253,0.300900252314454,"Geometridae","Geometridae","Macaria bitactata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MAGR",13649,1000.518,1000.518,9,9,5.032,5.034,62.9428681543826,330.194119833333,52.227038408235,91.7838611111111,1000.518275,14.0356988284137,-23.1120991060007,0.44562666009379,5.03240042094731,0.441012960695797,0.162421460253415,0.507912770967611,4.5712149387085,3.05952568421312,6.72246502834449,0.513416344200013,7.04982612928278,0.740417394740207,0.108922813093137,"Geometridae","Geometridae","Macaria granitata","free","LEAF","solitary def.","S","MAGR",120,211,303,242,31,183,"late"
"MALO",1106,803.924,803.924,4,4,1.831,1.834,51.3461089413327,414.919956666667,89.7449540072333,258.4564565,803.924279,233.381574293989,220.692291394827,0.816055811554417,1.83147641766074,0.160500908082559,0.330020114308883,0.638240151056297,2.55296060422519,5.48906469427035,7.60945943348926,0.766858026848093,5.78369230879106,0.825239071460982,0.105309141519382,"Geometridae","Geometridae","Macaria loricaria","free","LEAF","solitary def.","S","MALO",130,150,211,181,31,81,"early"
"MALQ",36,440.836,440.836,2,2,1.988,2.016,114.356112592593,231.571128,231.571128,231.571128,440.835591,-94.2247201424169,33.7629579951578,0.700173500714749,1.98766697500242,0.174188622565544,0.369386135204708,0.356208442954536,0.712416885909072,14.5506974989009,10.0857749465438,1.28251745595025,3.58180083305634,0.999520553559426,0.351810807856332,"Geometridae","Geometridae","Macaria lorquinaria","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MAMI",66,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.005117606817,6.05707129532331,1,1,0.0876347118285909,0.309905354489743,NA,NA,Inf,11.0710443369494,0.516218561180448,4.18965474202643,1,NA,"Geometridae","Geometridae","Macaria minorata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MANO",68,718.376,718.376,3,3,2.944,2.988,296.039217108131,478.917001333333,280.0425725,307.733948666667,718.375502,182.254035162223,223.223191694992,0.5704131267523,2.94363865259371,0.257964925047551,0.272514209003713,0.736681989774659,2.21004596932398,7.35472410449462,8.07999028096134,1.20878637279932,4.15063021414132,0.983676415390759,0.68306228084423,"Geometridae","Geometridae","Macaria notata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MAOW",269,440.56,440.56,4,4,2.329,2.343,36.2347033807714,79.2327693333333,76.6438448773234,75.2629985,440.559603,-102.227248049256,-142.672384605173,0.728215412865796,2.32928845105523,0.20412652217389,0.283089910386434,0.121877807647949,0.487511230591797,7.27705418389734,10.0881391807008,0.349112499534799,5.48219994363628,0.979889680033223,0.0743161572495863,"Geometridae","Geometridae","Macaria oweni","free","LEAF","solitary def.","S","MAOW",191,222,303,242,20,112,"late"
"MAPU",63,443.629,443.629,2,2,1.267,1.277,28.2031245230537,237.157206,237.157206,237.157206,443.62863,-92.3270312603765,36.555996995158,0.936612072976452,1.26676937356517,0.111012969005669,0.407242683075267,0.364801086449379,0.729602172898758,14.5162190623806,10.0618763154797,2.64620052595697,3.88682701161448,0.938136765588532,0.0867654889413491,"Geometridae","Geometridae","Speranza pustularia","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MASE",4175,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-347.264141114115,6.05707129532331,1,1,0.0876347118285909,0.752436098349397,NA,NA,Inf,11.0710443369494,0.307504410098053,8.33686963728496,1,NA,"Geometridae","Geometridae","Macaria sexmaculata","free","LEAF","solitary def.","S","MASE",161,211,283,242,31,122,"late"
"MASI",558,440.56,440.56,4,4,1.202,1.206,5.17972428907645,79.2327693333333,70.2984525698925,75.2629985,440.559603,-111.810810422974,-142.672384605173,0.965059896021008,1.20221585868967,0.105355840332031,0.391569156580718,0.121877807647949,0.487511230591797,7.27705418389734,10.0881391807008,0.68108720112423,5.92512608093286,0.936873779014888,0.0106234402067933,"Geometridae","Geometridae","Macaria signaria","free","LEAF","solitary def.","S","MASI",150,222,263,253,31,113,"late"
"MECA",98,1370.913,1370.913,9,9,6.708,6.995,225.735687044981,324.815567555556,205.114751632653,235.091143777778,1370.913219,833.796918697824,347.282844894,0.412338747880414,6.70798422172169,0.587852264221315,0.226936275738644,0.499639348677174,4.49675413809457,2.52374329862641,5.54523080262954,1.16601338411512,4.25432189672529,0.927884857747966,0.390636251086366,"Geometridae","Geometridae","Melanolophia canadaria","free","LEAF","solitary def.","S","MECA",171,201,253,222,21,82,"late"
"MEID",20,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.479706294737,6.05707129532331,1,1,0.0876347118285909,0.357253101896256,NA,NA,Inf,11.0710443369494,1.86354144635915,2.99573227355399,1,NA,"Geometridae","Geometridae","Metanema indeterminata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MEIM",4768,1166.607,1166.607,10,10,3.985,3.989,96.3580003656572,377.933851911111,64.3886046933725,125.325242,1166.606994,474.628284406248,54.8969425938338,0.548361195894093,3.98521507646587,0.349243174801042,0.351897540216213,0.581347208919184,5.81347208919184,2.66291237554437,6.13158233987784,0.440998947750556,6.80452999933615,0.803398502048906,0.164689180060782,"Geometridae","Geometridae","Melanolophia imitata","free","LEAF","solitary def.","S","MEIM",150,181,222,211,30,72,NA
"MEIN",92,363.089,363.089,2,2,1.41,1.418,14.7408799716446,76.077322,76.077322,76.077322,363.088688,-173.828645609297,-43.9839450048422,0.8944203732778,1.41026772738636,0.123588405890666,0.247767912617063,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.676811511795608,4.49270715704021,0.993568602442751,0.0453495731339981,"Geometridae","Geometridae","Metanema inatomaria","free","LEAF","defoliator","S","MEIN",140,211,263,242,31,123,"late"
"MESI",34,807.581,807.581,4,4,3.736,3.909,355.506514297578,485.893749666667,170.555844588235,157.481141,807.581195,272.587206088543,224.349207394827,0.514007387253464,3.73603093922932,0.327405994742061,0.156618551315497,0.747413796810216,2.98965518724087,5.4754851254385,7.59063415379122,0.702405362215714,3.50886844794431,0.995039623274551,0.729131897180405,"Geometridae","Geometridae","Melanolophia signaria","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"NECA",2520,591.664,591.664,6,6,4.157,4.161,78.6852859553584,136.157449066667,73.7419284,94.7390883333333,591.664404,-25.7681179947239,-167.726938205504,0.520875582857124,4.15735510648017,0.36432861672551,0.126494801511819,0.2094407595091,1.2566445570546,4.96612990914703,8.89811029013086,0.576813218049681,7.63516414622124,0.974865975757015,0.145242786191847,"Geometridae","Geometridae","Nepytia canosaria","free","LEAF","solitary def.","S","NECA",150,191,273,211,20,123,NA
"NEMI",91,1198.267,1198.267,9,9,6.422,6.719,367.601038782756,437.372730555556,143.047774307692,148.317898222222,1198.266989,661.382816506184,174.636614894,0.428098522023456,6.42162489485167,0.562757247131631,0.128409151496511,0.67277756379875,6.05499807418875,2.7451607210219,6.03173460496733,0.953411672483202,4.36586273997799,0.967856066825097,0.636134647407059,"Geometridae","Geometridae","Nemoria mimosaria","free","LEAF","solitary def.","S","NEMI",161,NA,181,NA,NA,20,NA
"NEPH",575,556.648,556.648,5,5,2.67,2.68,56.0384303859418,147.4305916,65.8520898921739,101.1928004,556.647983,3.71383061386602,-114.663681905339,0.669383338077617,2.67040337673039,0.234020030385864,0.282301071515333,0.226781386484856,1.13390693242428,5.68708094002615,9.15300367595945,0.426118114576164,6.00910521901988,0.945664980232383,0.10774962646354,"Geometridae","Geometridae","Nepytia phantasmaria","free","LEAF","solitary def.","S","NEPH",150,191,263,211,20,113,NA
"NERE",663,1574.023,1574.023,14,14,5.621,5.678,163.387471198988,432.641540791209,61.2768552518854,138.887328285714,1574.022743,1018.17041245163,109.993982393172,0.485609764890792,5.62119294079721,0.492611623499673,0.157260672610515,0.665499930555626,9.31699902777877,1.92259215721279,5.07383092435323,0.505669279690649,5.46188400806172,0.840706968659455,0.270659473309773,"Geometridae","Geometridae","Nematocampa resistaria","free","LEAF","solitary def.","S","NERE",130,181,242,211,30,112,NA
"NEUM",64,440.56,440.56,4,4,2.889,2.96,49.336129515625,79.2327693333333,78.823366,75.2629985,440.559603,-95.4292193758568,-142.672384605173,0.615655957548139,2.8891378922424,0.253188766619725,0.182715105746435,0.121877807647949,0.487511230591797,7.27705418389734,10.0881391807008,0.101411950214833,4.10129909018324,0.986153976434963,0.101186741357867,"Geometridae","Geometridae","Nepytia umbrosaria","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"NOCA",555,556.648,556.648,5,5,3.926,3.94,99.477810771827,147.4305916,90.529142227027,101.1928004,556.647983,4.37705292346592,-114.663681905339,0.511311143158692,3.92555095312039,0.344014526545156,0.228043715248145,0.226781386484856,1.13390693242428,5.68708094002615,9.15300367595945,0.417619471925762,6.19673484968484,0.980656135327589,0.191274039587734,"Geometridae","Geometridae","Neoalcis californiaria","free","LEAF","solitary def.","S","NOCA",100,150,273,150,0,173,"early"
"OPBM",678,751.618,751.618,5,5,2.438,2.446,103.67407017526,223.1495594,196.773944528024,204.9045268,751.617994,195.268246719427,80.3063290946617,0.715958414470284,2.43843220338879,0.213691303457533,0.627085825230202,0.343254177610021,1.7162708880501,4.90235555350642,7.89003688804509,0.747501632260914,5.95119204861579,0.912878906666942,0.199342527233622,"Geometridae","Geometridae","Operophtera brumata","free","LEAF","solitary def.","S","OPBM",120,150,211,171,21,91,"early"
"OPBR",532,708.601,708.601,5,5,2.58,2.59,70.3324080967692,217.3286672,92.9357999022556,166.7807756,708.600862,157.092637579506,37.2891970946616,0.694385592628346,2.57970166773287,0.226071412255505,0.267138430883086,0.334300337098572,1.67150168549286,5.05621825305352,8.13766935000565,0.850394223240781,5.6255490597618,0.896267100292462,0.135233814518283,"Geometridae","Geometridae","Operophtera bruceata","free","LEAF","solitary def.","S","OPBR",130,150,211,181,31,81,"early"
"PAVE",225,971.662,971.662,7,7,3.524,3.572,147.6311260544,228.059021809524,202.793172844445,205.138398285714,971.661616000001,430.333854031865,124.190596494331,0.585787872273121,3.52389532865231,0.308815551640563,0.409198349092183,0.350806034250112,2.45564223975079,3.51420718033325,6.83833141809353,1.83004686729065,4.91655309818626,0.907766240113489,0.264938162472654,"Geometridae","Geometridae","Paleacrita vernata","free","LEAF","solitary def.","S","PAVE",140,161,211,161,0,71,"early"
"PEBE",702,591.664,591.664,6,6,2.162,2.17,34.6874819017053,136.157449066667,78.084226076923,94.7390883333333,591.664404,34.5187899479067,-167.726938205504,0.809359960409947,2.16249491335572,0.189509618562722,0.314291287319229,0.2094407595091,1.2566445570546,4.96612990914703,8.89811029013086,0.341532898818382,6.09157393506465,0.929453132880912,0.0640285722573502,"Geometridae","Geometridae","Pero behrensaria","free","LEAF","solitary def.","S","PEBE",140,201,273,232,31,133,"late"
"PEMI",36,493.568,493.568,3,3,2.889,2.972,129.203666271605,196.894060666667,140.142607333333,140.142607333333,493.568361,-41.4919501424167,-1.58394930500758,0.580788955158489,2.88884551680244,0.253163144382299,0.239327487485317,0.302867319353686,0.908601958061059,8.77923857879215,9.64497938781021,-0.446101668409349,3.57340278527602,0.997177033705186,0.298116417949732,"Geometridae","Geometridae","Pero mizon","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PEMO",131,1013.012,1013.012,8,8,7.586,7.794,265.008635676942,358.434195071429,100.587174320611,119.20308575,1013.01197,474.801352886984,77.4612731941648,0.33329072337283,7.58607387742419,0.66480339815847,0.0790282703458736,0.551352353943088,4.4108188315447,3.20933814606764,6.67363106223081,0.559833595604362,4.65742898805386,0.955331380309279,0.465877537370916,"Geometridae","Geometridae","Pero morrisonaria","free","LEAF","solitary def.","S","PEMO",181,222,293,273,51,112,"late"
"PHPU",47,834.161,834.161,4,4,3.252,3.36,199.980213088275,424.998885666667,199.270613404255,288.6932435,834.161066,298.735982587303,250.929078394827,0.570283956670069,3.25182938873083,0.284973131397169,0.271248901329157,0.653743809205508,2.61497523682203,5.37890662471344,7.45674792283067,1.32817518995177,3.50339199596701,0.909937061740429,0.410152687231895,"Geometridae","Geometridae","Plagodis pulveraria","free","LEAF","defoliator","S","PHPU",161,222,273,242,20,112,"late"
"PHTI",206,1027.93,1027.93,9,9,6.478,6.607,184.246007407956,217.0180045,186.60904838835,141.634456,1027.930019,487.232318225985,4.29964489399991,0.409207334906926,6.47774809040399,0.567675587200759,0.368451304891405,0.333822468041204,3.00440221237084,3.01122503354486,6.61633765159484,1.62743976102641,5.20007022386463,0.976011840201237,0.31883824198844,"Geometridae","Geometridae","Phigalia titea","free","LEAF","solitary def.","S","PHTI",140,171,222,171,0,82,"early"
"PLAL",143,714.042,714.042,5,5,1.932,1.961,57.2960785239376,215.9528496,144.392524,177.1786296,714.041698,175.433147501224,42.7300330946616,0.837714935997203,1.93248436608829,0.169352710535405,0.353294061070391,0.332184020400035,1.66092010200018,5.03620476935455,8.10545889058064,1.37312375013315,4.4431440919003,0.895281723068492,0.110167808346194,"Geometridae","Geometridae","Plagodis alcoolaria","free","LEAF","solitary def.","S","PLAL",191,211,263,232,21,72,"late"
"PLGE",50,509.111,509.111,3,3,2.63,2.684,112.9889745792,199.897717333333,159.35575168,168.224306666667,509.111039,-26.4135277591367,13.9587286949924,0.638667968660985,2.63034075955225,0.230509154474358,0.347704638568295,0.307487618411017,0.92246285523305,8.6654087635015,9.51992455391508,1.37666565765375,3.8742984942978,0.990356776767928,0.260703657576992,"Geometridae","Geometridae","Plemyria georgii","free","LEAF","defoliator","S","PLGE",171,191,242,211,20,71,NA
"PLPH",80,606.991,606.991,4,4,3.255,3.318,124.45861684,203.797088,158.5153538,175.108011,606.990601,70.4712007764635,23.7586133948269,0.567961834247065,3.25536391621057,0.285282878694307,0.297401745511147,0.313485726921659,1.25394290768664,6.34109972072897,8.79063078614549,1.25054701482198,4.24307838638648,0.968291327307795,0.255260434808906,"Geometridae","Geometridae","Plagodis phlogosaria","free","LEAF","defoliator","S","PLPH",171,211,273,232,21,102,"late"
"PRAM",274,1221.067,1221.067,9,9,7.152,7.258,259.40433269716,381.214234666667,135.528023036496,133.283234888889,1221.06704,678.114383373344,197.436665893999,0.375956412118177,7.15206177370714,0.626768872519106,0.295805113588437,0.586393174898378,5.2775385740854,2.71344399391985,5.96204583266604,1.23132584030737,5.40584824414408,0.963072308645853,0.448899938538238,"Geometridae","Geometridae","Probole amicaria","free","LEAF","solitary def.","S","PRAM",161,232,293,232,0,132,"late"
"PRLI",110,972.443,972.443,6,6,4.332,4.433,329.007574549422,465.3868164,120.741348581818,134.025599,972.442613,434.928379312064,213.051270794496,0.524596301606061,4.33193028467026,0.379627462158624,0.12916638080569,0.715869524293256,4.29521714575954,3.81476289851845,6.83513754628029,0.761162240112745,4.56987914444221,0.972215345839831,0.607305117158636,"Geometridae","Geometridae","Prochoerodes lineola","free","LEAF","solitary def.","S","PRLI",161,191,263,222,31,102,NA
"PRPO",5401,1226.272,1226.272,12,12,4.88,4.885,84.252492431695,397.831575212121,52.1077466246991,84.35695,1226.27238,513.302684307411,-61.5970260064971,0.482157524272698,4.88034335218129,0.427687483292987,0.119652800068327,0.611954379582502,7.34345255499003,2.39300216834214,5.94638700107049,0.514125061311146,6.98759678546536,0.813046408777307,0.141381021828811,"Geometridae","Geometridae","Protoboarmia porcelaria","free","LEAF","solitary def.","S","PRPO",100,150,303,263,113,203,NA
"PRVI",220,363.089,363.089,2,2,1.252,1.255,8.45967245876033,76.077322,76.077322,76.077322,363.088688,-178.073268390736,-43.9839450048422,0.940858442826275,1.25164509895193,0.109687557558321,0.28866171894929,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.733708819837612,5.33873128635755,0.989822015049605,0.0260257552870787,"Geometridae","Geometridae","Protitame virginalis","free","LEAF","solitary def.","S","PRVI",181,211,263,232,21,82,"late"
"SAED",54,363.848,363.848,2,2,1.966,1.984,37.4670712098765,77.595156,77.595156,77.595156,363.847605,-171.809606221057,-43.2250280048422,0.708216680096932,1.96580342722514,0.172272616856531,0.223860932873958,0.119358790270151,0.238717580540302,15.5126215712476,10.7525299052037,0.158905165625188,3.98818033302225,0.99979851673192,0.115265553292437,"Geometridae","Geometridae","Sabulodes edwardsata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"SEAL",60,509.111,509.111,3,3,2.528,2.572,120.864427377778,199.897717333333,193.5630352,168.224306666667,509.111039,-26.7451389139367,13.9587286949924,0.65659052011974,2.528477478218,0.221582395168717,0.324897102226961,0.307487618411017,0.92246285523305,8.6654087635015,9.51992455391508,0.995720333932339,4.05381705256161,0.990101587923393,0.278874982321824,"Geometridae","Geometridae","Selenia alciphearia","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"SIMA",98,670.884,670.884,5,5,4.278,4.367,139.672899291129,212.8786618,107.861335,134.5449816,670.883936,133.767635697824,-0.427728905338601,0.484930298183714,4.27785390944416,0.37488849459895,0.244776574270924,0.327455228607011,1.63727614303505,5.19957259106201,8.36838925650841,0.860290777051222,4.4591188514365,0.972551904060493,0.268560390111752,"Geometridae","Geometridae","Sicya macularia","free",NA,"defoliator","S","SIMA",161,191,263,211,20,102,NA
"STMO",40,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.142928604337,6.05707129532343,1,1,0.0876347118285909,0.706270737818031,NA,NA,Inf,11.0710443369494,-0.147456490668914,3.68887945411394,1,NA,"Geometridae","Geometridae","Stamnoctenis morrisata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"STPU",185,464.842,464.842,5,5,3.08,3.114,47.4420797085171,77.4134166,67.0139850702702,62.9578032,464.841647,-75.1596703489362,-206.470017905339,0.624664852764595,3.08031782657128,0.269942765072046,0.196765419490108,0.119079234225075,0.595396171125376,6.14015978738289,9.88220595021732,0.324787074053482,5.12813308894524,0.982334013384673,0.0912207271338675,"Geometridae","Geometridae","Stenoporpia pulmonaria","free",NA,"defoliator","S","STPUA",140,161,273,211,50,133,NA
"TECA",88,1362.036,1362.036,12,12,10.953,11.679,386.622416014463,427.849194393939,119.511404386364,119.441745,1362.035642,825.250952852624,74.1662359935029,0.271257034131312,10.9525538671274,0.959823901932833,0.116014915269801,0.65812822466546,7.89753869598552,2.24077077458047,5.56810619840561,0.898734590312821,4.42775715276932,0.988926528478142,0.648776916390495,"Geometridae","Geometridae","Tetracis cachexiata","free","LEAF","solitary def.","S","TECA",161,211,273,232,21,112,"late"
"TEJU",46,547.15,547.15,4,4,3.506,3.625,125.460117081285,189.818788333333,97.1116086086956,106.314109,547.1497,11.7577777027833,-36.0822876051731,0.549018049195636,3.50575184548332,0.307225552721482,0.244030449955237,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,0.937037355006327,3.78819584995377,0.989436057769105,0.257314478100906,"Geometridae","Geometridae","Tetracis jubararia","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"TEPA",261,607.193,607.193,7,7,4.132,4.181,73.0097514373541,126.144602952381,56.8176895938697,78.9932797142857,607.1928,64.6712378745844,-240.27821950567,0.534455846320912,4.13225289073375,0.362128791282314,0.172667323882642,0.194038751690953,1.35827126183667,4.51677032629765,8.78922921889447,0.404811827408159,5.30953580141875,0.954176714750045,0.1310229753397,"Geometridae","Geometridae","Tetracis pallulata","free","LEAF","solitary def.","S","TEPA",110,191,181,242,51,71,NA
"THHY",518,881.698,881.698,6,6,2.976,2.99,82.417866576989,314.987079066667,78.9717568069498,192.677342666667,881.69801,330.654041196226,122.306667794496,0.69532623120224,2.97561106173734,0.260766817909319,0.251193913106739,0.484520924323238,2.90712554593943,4.03489646244102,7.22956394393348,0.485405301174449,5.38208555549746,0.861137100049013,0.152132643712081,"Geometridae","Geometridae","Thallophaga hyperborea","free","LEAF","solitary def.","S","THHY",120,201,263,222,21,143,"late"
"THOT",117,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-212.696334496296,6.05707129532343,1,1,0.0876347118285909,0.807816172058599,NA,NA,Inf,11.0710443369494,0.467344266213044,4.76217393479776,1,NA,"Geometridae","Geometridae","Thera otisi","free","LEAF","solitary def.","S","THOT",130,171,242,171,0,112,"early"
"VECA",64,393.325,393.325,2,2,1.365,1.376,23.20298428125,136.550896,136.550896,136.550896,393.325475,-142.663347375857,-13.7471580048421,0.908073110599333,1.36496550166473,0.119618358394356,0.482772180375052,0.210045969323977,0.420091938647954,15.1448344535992,10.4975993015594,1.58422006424467,4.07278076479377,0.979296768665989,0.0713828098874454,"Geometridae","Geometridae","Venusia cambrica","free","LEAF","defoliator","S","VECA",150,222,273,242,20,123,"late"
"VEPE",121,440.836,440.836,2,2,1.218,1.223,21.8269350891333,231.571128,231.571128,231.571128,440.835591,-97.0434149582164,33.7629579951578,0.950107168507132,1.2181054366188,0.106748318914929,0.549549134281403,0.356208442954536,0.712416885909072,14.5506974989009,10.0857749465438,1.42108198268735,4.49847053124295,0.938003961697873,0.0671494640089148,"Geometridae","Geometridae","Venusia pearsalli","free",NA,"solitary def.","S","VEPE",130,161,242,211,50,112,NA
"PHOC",479,1107.082,1107.082,7,7,4.032,4.058,135.568900001395,342.123318952381,102.933250300626,220.731568,1107.08197,557.331284699946,259.610950494331,0.522713519950779,4.03207932836308,0.353350110011117,0.249524369030519,0.526262560427938,3.68383792299557,3.25281029733266,6.32967657053125,0.910864200089813,4.99094930121957,0.808682991412985,0.243291345224675,"Lasiocampidae",NA,"Phyllodesma americana","free","LEAF","solitary def.","S","PHOC",161,191,273,211,20,112,NA
"TODA",32,366.746,366.746,2,2,1.62,1.647,25.408242234375,83.391154,83.3911539999999,83.391154,366.745604,-168.182062680497,-40.3270290048422,0.827939533400684,1.62024531238264,0.141989731042278,0.235594334762897,0.128274337906762,0.256548675813523,15.4768489008694,10.7277341795899,-1.84831170055416,3.45050711144722,0.995605899647402,0.078167174661933,"Lasiocampidae",NA,"Tolype dayi","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"TOLA",203,464.842,464.842,5,5,4.645,4.691,60.2226125884151,77.4134166,63.7846595073891,62.9578032,464.841647,-75.7565704275761,-206.470017905339,0.451144466955893,4.64494787565064,0.407058668541469,0.0776580640291447,0.119079234225075,0.595396171125376,6.14015978738289,9.88220595021732,0.514707477615871,5.30475101550038,0.998408688920633,0.115794892297485,"Lasiocampidae",NA,"Tolype laricis","free","LEAF","solitary def.","S","TOLA",161,191,263,222,31,102,NA
